user_id,item_id,rating,timestamp_x,timestamp_y
504.0,807.0,4.0,,887839081
297.0,430.0,1.0,,875238778
336.0,1041.0,2.0,,877757837
49.0,159.0,2.0,,888068245
234.0,1051.0,2.0,,892336322
264.0,1355.0,4.0,,886124417
102.0,245.0,3.0,,883748222
96.0,194.0,2.0,,884403392
70.0,24.0,4.0,,884064743
253.0,12.0,5.0,,891628159
165.0,270.0,4.0,,879525672
435.0,86.0,4.0,,884131844
269.0,48.0,5.0,,891455816
62.0,50.0,5.0,,879372216
415.0,754.0,4.0,,879439311
234.0,735.0,3.0,,892079803
230.0,25.0,3.0,,880485282
320.0,71.0,3.0,,884751439
121.0,165.0,4.0,,891388210
503.0,127.0,5.0,,879438161
479.0,1013.0,1.0,,879460453
110.0,895.0,2.0,,886987354
505.0,245.0,4.0,,888631349
446.0,888.0,1.0,,879787859
442.0,42.0,4.0,,883388401
169.0,684.0,5.0,,891359354
506.0,560.0,3.0,,874874458
64.0,511.0,4.0,,889739779
429.0,673.0,3.0,,882386485
474.0,1009.0,4.0,,887915722
468.0,258.0,4.0,,875279126
459.0,411.0,2.0,,879563796
498.0,474.0,4.0,,881957905
276.0,62.0,2.0,,874792574
401.0,535.0,2.0,,891032518
356.0,347.0,4.0,,891405619
295.0,161.0,4.0,,879518430
398.0,88.0,4.0,,875733660
487.0,12.0,5.0,,883445580
203.0,815.0,4.0,,880434882
311.0,444.0,2.0,,884365746
416.0,241.0,5.0,,893213796
42.0,43.0,2.0,,881109325
378.0,501.0,4.0,,880055454
429.0,124.0,4.0,,882384821
512.0,23.0,4.0,,888580248
280.0,507.0,3.0,,891700682
68.0,458.0,1.0,,876974048
207.0,458.0,3.0,,875991160
407.0,519.0,4.0,,875042466
392.0,134.0,5.0,,891038371
301.0,81.0,3.0,,882077351
455.0,204.0,4.0,,879111249
327.0,327.0,3.0,,887737402
387.0,91.0,4.0,,886483669
49.0,1018.0,2.0,,888066755
450.0,225.0,4.0,,887662002
421.0,11.0,2.0,,892241624
416.0,283.0,5.0,,893213796
167.0,1304.0,4.0,,892738277
393.0,1258.0,3.0,,887744688
18.0,200.0,3.0,,880131775
428.0,879.0,4.0,,885943818
409.0,484.0,4.0,,881107310
416.0,347.0,4.0,,893214333
13.0,155.0,2.0,,882399615
291.0,140.0,4.0,,875086887
210.0,435.0,4.0,,887730407
470.0,221.0,4.0,,879178370
63.0,15.0,3.0,,875747439
181.0,877.0,2.0,,878961668
193.0,94.0,3.0,,889127592
178.0,95.0,5.0,,882826514
436.0,200.0,3.0,,887769515
479.0,385.0,2.0,,879461567
454.0,257.0,4.0,,881959276
429.0,485.0,3.0,,882385210
271.0,614.0,4.0,,885848373
64.0,748.0,1.0,,879365314
276.0,797.0,3.0,,877934643
167.0,240.0,1.0,,892737972
60.0,1050.0,3.0,,883327923
435.0,423.0,2.0,,884131157
276.0,73.0,3.0,,874791805
412.0,7.0,5.0,,879717505
508.0,144.0,3.0,,883767728
435.0,751.0,4.0,,884130725
393.0,1228.0,3.0,,889728074
280.0,1221.0,5.0,,891701944
459.0,274.0,4.0,,879563226
417.0,206.0,2.0,,879648778
479.0,230.0,4.0,,879461898
297.0,514.0,3.0,,875239383
23.0,283.0,4.0,,874784575
393.0,480.0,4.0,,889554756
314.0,367.0,4.0,,877889770
401.0,1016.0,3.0,,891032607
112.0,321.0,3.0,,884992484
347.0,982.0,1.0,,881652709
442.0,685.0,2.0,,883390703
301.0,195.0,5.0,,882076098
26.0,181.0,4.0,,891386369
257.0,245.0,4.0,,884151807
342.0,8.0,4.0,,875319597
44.0,159.0,3.0,,878347633
478.0,496.0,5.0,,889388862
176.0,25.0,3.0,,886048188
92.0,143.0,3.0,,875653960
190.0,898.0,2.0,,891033349
479.0,655.0,4.0,,879460959
327.0,182.0,4.0,,887744205
532.0,603.0,5.0,,893119491
524.0,603.0,3.0,,884637376
251.0,429.0,4.0,,886271955
354.0,193.0,3.0,,891217782
483.0,313.0,2.0,,884046430
497.0,765.0,3.0,,879363155
425.0,445.0,3.0,,878738887
105.0,271.0,2.0,,889214245
417.0,16.0,3.0,,879646692
303.0,420.0,4.0,,879484563
501.0,307.0,4.0,,883346651
524.0,1044.0,4.0,,884636931
508.0,188.0,4.0,,883767325
18.0,972.0,3.0,,880130515
296.0,180.0,5.0,,884198772
143.0,323.0,3.0,,888407656
286.0,121.0,3.0,,876522166
245.0,1033.0,5.0,,888513522
485.0,289.0,3.0,,891041551
7.0,558.0,4.0,,892131924
13.0,191.0,3.0,,881515193
514.0,402.0,4.0,,875463245
489.0,263.0,2.0,,891448268
42.0,125.0,4.0,,881105462
295.0,631.0,5.0,,879966498
405.0,419.0,4.0,,885548785
138.0,133.0,4.0,,879024043
506.0,1016.0,4.0,,882100828
26.0,24.0,3.0,,891377540
318.0,378.0,4.0,,884497632
330.0,293.0,3.0,,876544311
338.0,708.0,5.0,,879438627
487.0,265.0,5.0,,883530236
446.0,754.0,3.0,,879787858
239.0,421.0,5.0,,889181048
214.0,100.0,4.0,,891542986
504.0,403.0,3.0,,887910409
459.0,222.0,4.0,,879562994
474.0,181.0,5.0,,887915511
159.0,72.0,3.0,,884026946
328.0,559.0,3.0,,885048986
60.0,433.0,4.0,,883327342
334.0,125.0,3.0,,891544925
121.0,1266.0,4.0,,891388250
365.0,151.0,4.0,,891304106
487.0,45.0,5.0,,883446725
291.0,563.0,3.0,,874867824
116.0,191.0,4.0,,876453961
190.0,15.0,4.0,,891033697
151.0,549.0,4.0,,879543324
94.0,741.0,4.0,,891721352
407.0,455.0,3.0,,884201774
87.0,722.0,4.0,,879876946
383.0,89.0,3.0,,891193181
194.0,1011.0,3.0,,879539794
450.0,258.0,4.0,,882216108
510.0,330.0,2.0,,887667808
15.0,118.0,1.0,,879456381
222.0,257.0,4.0,,877563353
467.0,1142.0,5.0,,879532478
437.0,97.0,3.0,,880141286
469.0,194.0,5.0,,879524116
216.0,790.0,3.0,,881428365
447.0,286.0,2.0,,878855082
497.0,77.0,3.0,,879362093
260.0,288.0,3.0,,890618476
230.0,204.0,4.0,,880484616
524.0,1154.0,1.0,,884637914
269.0,212.0,4.0,,891447002
453.0,234.0,3.0,,877561411
382.0,14.0,3.0,,875946055
213.0,185.0,5.0,,878955501
442.0,710.0,5.0,,883388576
130.0,939.0,4.0,,876252041
463.0,1117.0,1.0,,877385954
92.0,620.0,3.0,,875813224
297.0,258.0,5.0,,874953892
339.0,227.0,2.0,,891035524
134.0,328.0,4.0,,891732335
324.0,749.0,3.0,,880575277
387.0,176.0,3.0,,886480446
276.0,17.0,4.0,,874791894
487.0,81.0,3.0,,883531507
54.0,291.0,1.0,,891898613
274.0,591.0,4.0,,878945466
301.0,47.0,4.0,,882076936
426.0,673.0,4.0,,879442227
128.0,1048.0,2.0,,879968858
320.0,288.0,4.0,,884748277
535.0,836.0,5.0,,879617746
323.0,678.0,2.0,,878738910
27.0,148.0,3.0,,891543129
214.0,180.0,5.0,,892668130
58.0,1105.0,2.0,,884794758
109.0,70.0,4.0,,880578038
535.0,165.0,4.0,,879617613
327.0,502.0,3.0,,887747134
405.0,643.0,1.0,,885546336
184.0,82.0,3.0,,889909934
452.0,517.0,2.0,,875562846
200.0,89.0,5.0,,884128788
180.0,153.0,1.0,,877126182
437.0,421.0,4.0,,881001983
220.0,305.0,4.0,,881197771
58.0,463.0,3.0,,884305241
373.0,110.0,3.0,,877104086
16.0,510.0,4.0,,877727280
177.0,628.0,2.0,,882143736
133.0,749.0,4.0,,890588720
311.0,651.0,4.0,,884364623
504.0,972.0,3.0,,887910552
409.0,514.0,5.0,,881107310
326.0,230.0,3.0,,879876861
344.0,459.0,4.0,,884899741
447.0,281.0,3.0,,878854857
56.0,1035.0,4.0,,892910268
99.0,845.0,3.0,,885679183
168.0,294.0,4.0,,884286862
489.0,908.0,5.0,,891446623
363.0,29.0,1.0,,891498365
293.0,482.0,4.0,,888906096
450.0,1054.0,2.0,,882812495
512.0,198.0,5.0,,888579920
360.0,170.0,5.0,,880355485
497.0,257.0,4.0,,879309648
93.0,1.0,5.0,,888705321
64.0,195.0,5.0,,889737914
277.0,742.0,4.0,,879543845
429.0,179.0,3.0,,882385012
345.0,365.0,2.0,,884993760
495.0,162.0,3.0,,888633351
145.0,379.0,3.0,,875272299
513.0,546.0,4.0,,885062601
535.0,662.0,3.0,,879618414
220.0,294.0,4.0,,881197663
435.0,255.0,3.0,,884134290
75.0,408.0,4.0,,884050046
185.0,276.0,4.0,,883524475
358.0,213.0,5.0,,891269827
178.0,92.0,3.0,,882827803
250.0,270.0,4.0,,883263374
505.0,271.0,4.0,,888631208
542.0,396.0,4.0,,886533112
463.0,14.0,1.0,,890453075
299.0,432.0,3.0,,877880612
293.0,1248.0,2.0,,888907527
399.0,1090.0,2.0,,882345212
537.0,143.0,1.0,,886031438
516.0,191.0,4.0,,891290685
289.0,222.0,2.0,,876789463
344.0,202.0,4.0,,884901180
151.0,561.0,3.0,,879543342
368.0,217.0,5.0,,889783562
279.0,150.0,3.0,,886019867
539.0,382.0,5.0,,879787825
347.0,470.0,5.0,,881654301
130.0,237.0,5.0,,874953621
532.0,301.0,4.0,,874999563
104.0,316.0,4.0,,888442461
269.0,1188.0,1.0,,891451857
393.0,95.0,4.0,,889555295
256.0,794.0,4.0,,882165135
59.0,135.0,5.0,,888204758
455.0,97.0,5.0,,879112436
371.0,22.0,5.0,,877487134
21.0,406.0,1.0,,874951293
59.0,741.0,4.0,,888203175
428.0,323.0,3.0,,885943869
330.0,660.0,5.0,,876546752
151.0,154.0,4.0,,879524642
456.0,286.0,3.0,,887165765
416.0,812.0,4.0,,893212623
457.0,15.0,4.0,,882393688
201.0,505.0,3.0,,884113772
478.0,23.0,2.0,,889388562
391.0,544.0,4.0,,877400092
410.0,328.0,3.0,,888626786
339.0,1110.0,4.0,,891034657
287.0,121.0,4.0,,875334494
542.0,214.0,3.0,,886533452
454.0,566.0,4.0,,888267087
85.0,134.0,5.0,,879454004
329.0,137.0,5.0,,891655812
200.0,325.0,5.0,,876041719
384.0,289.0,5.0,,891283502
132.0,12.0,4.0,,891278867
538.0,963.0,4.0,,877363775
295.0,417.0,5.0,,879518474
435.0,637.0,4.0,,884132691
339.0,649.0,5.0,,891034007
468.0,435.0,4.0,,875292027
521.0,232.0,3.0,,886063553
112.0,1106.0,4.0,,892439835
426.0,174.0,3.0,,879442044
543.0,135.0,5.0,,875667109
544.0,326.0,3.0,,884795580
267.0,144.0,5.0,,878971463
435.0,474.0,3.0,,884131085
525.0,300.0,4.0,,881085217
303.0,1073.0,4.0,,879467191
347.0,276.0,3.0,,881652657
393.0,1224.0,3.0,,889555176
206.0,359.0,1.0,,888179980
450.0,878.0,2.0,,884098534
286.0,763.0,2.0,,876521809
480.0,298.0,2.0,,891207665
201.0,591.0,3.0,,884140307
301.0,559.0,4.0,,882078955
407.0,28.0,4.0,,875042826
301.0,1135.0,3.0,,882078906
460.0,302.0,4.0,,882910837
239.0,1204.0,4.0,,889178986
334.0,1198.0,3.0,,891544735
553.0,505.0,5.0,,879949107
433.0,322.0,2.0,,880585466
543.0,79.0,4.0,,877545356
293.0,14.0,3.0,,888904985
541.0,210.0,5.0,,883865575
417.0,222.0,3.0,,879646388
10.0,404.0,4.0,,877886911
506.0,1279.0,4.0,,880198144
545.0,101.0,4.0,,879901538
197.0,22.0,5.0,,891409839
407.0,732.0,4.0,,876341443
203.0,222.0,4.0,,880434318
450.0,1039.0,5.0,,887137271
99.0,201.0,3.0,,885680348
298.0,118.0,4.0,,884183016
343.0,931.0,3.0,,876403938
363.0,179.0,4.0,,891496373
326.0,96.0,3.0,,879875057
95.0,210.0,5.0,,879196566
184.0,66.0,4.0,,889910013
7.0,178.0,4.0,,891350932
111.0,344.0,2.0,,891680243
311.0,194.0,4.0,,884364724
305.0,735.0,4.0,,886324128
532.0,210.0,5.0,,888637085
373.0,191.0,4.0,,877102549
373.0,382.0,4.0,,877100458
15.0,310.0,4.0,,879455049
70.0,1146.0,3.0,,884151576
472.0,658.0,5.0,,875983231
82.0,424.0,1.0,,878768811
58.0,1089.0,1.0,,892242818
293.0,204.0,3.0,,888906012
540.0,100.0,5.0,,882156948
381.0,228.0,4.0,,892697373
128.0,692.0,4.0,,879967197
99.0,121.0,3.0,,885679261
561.0,51.0,3.0,,885810834
211.0,520.0,4.0,,879460096
332.0,746.0,5.0,,888360129
82.0,409.0,1.0,,884714421
178.0,763.0,4.0,,882824253
508.0,88.0,3.0,,883777299
18.0,582.0,5.0,,880131450
450.0,1261.0,4.0,,882472964
536.0,204.0,4.0,,882359938
401.0,321.0,2.0,,891031554
130.0,227.0,3.0,,875801868
487.0,288.0,4.0,,883440572
57.0,1096.0,3.0,,883697940
500.0,3.0,4.0,,883865786
561.0,164.0,2.0,,885809626
545.0,710.0,3.0,,879900227
369.0,166.0,4.0,,889428418
297.0,83.0,4.0,,875774306
385.0,461.0,4.0,,879441942
405.0,1539.0,1.0,,885546724
7.0,571.0,3.0,,891353950
474.0,194.0,5.0,,887924571
60.0,168.0,5.0,,883326837
198.0,6.0,2.0,,884206270
554.0,582.0,3.0,,876232758
54.0,930.0,1.0,,880937813
504.0,117.0,4.0,,887831694
380.0,139.0,1.0,,885480414
393.0,85.0,3.0,,889729375
505.0,56.0,1.0,,889333560
152.0,794.0,5.0,,886535773
537.0,459.0,3.0,,886030381
7.0,507.0,5.0,,891352383
528.0,748.0,3.0,,888520471
429.0,505.0,4.0,,882384821
84.0,1047.0,2.0,,883452694
520.0,289.0,4.0,,885169052
551.0,22.0,5.0,,892776650
412.0,96.0,5.0,,879717286
435.0,413.0,2.0,,884134104
83.0,546.0,4.0,,887665549
385.0,384.0,1.0,,884118861
342.0,357.0,3.0,,874984234
234.0,319.0,3.0,,892334883
121.0,127.0,5.0,,891388333
378.0,21.0,3.0,,880044944
295.0,137.0,4.0,,879517271
532.0,241.0,5.0,,892859148
389.0,527.0,3.0,,880086868
305.0,941.0,2.0,,886324792
342.0,298.0,3.0,,874984619
541.0,763.0,3.0,,883866068
374.0,183.0,4.0,,880434204
406.0,173.0,2.0,,879446684
537.0,488.0,4.0,,886030622
385.0,507.0,3.0,,879445631
536.0,727.0,3.0,,882359697
406.0,421.0,4.0,,882480628
558.0,116.0,5.0,,879436396
532.0,562.0,5.0,,892859148
274.0,685.0,5.0,,878945542
110.0,765.0,3.0,,886989028
334.0,305.0,2.0,,891544135
561.0,151.0,2.0,,885808843
523.0,50.0,5.0,,883700186
453.0,424.0,1.0,,888206768
84.0,95.0,4.0,,883453642
276.0,755.0,3.0,,874792870
104.0,13.0,3.0,,888465634
454.0,474.0,4.0,,881959917
357.0,123.0,4.0,,878951864
339.0,235.0,3.0,,891036387
43.0,660.0,4.0,,883955859
339.0,528.0,5.0,,891033044
533.0,19.0,3.0,,879365781
323.0,933.0,3.0,,878739393
60.0,12.0,4.0,,883326463
44.0,450.0,2.0,,883613335
354.0,531.0,4.0,,891217897
308.0,494.0,5.0,,887738570
499.0,87.0,4.0,,885599598
495.0,507.0,4.0,,888633316
286.0,390.0,1.0,,889652378
328.0,912.0,3.0,,893195852
546.0,672.0,3.0,,885141438
406.0,559.0,3.0,,879792974
540.0,109.0,4.0,,882157194
573.0,192.0,4.0,,885844535
554.0,546.0,3.0,,876231886
533.0,240.0,1.0,,879192474
553.0,478.0,4.0,,879948964
257.0,129.0,4.0,,880008245
536.0,217.0,3.0,,882360601
497.0,625.0,3.0,,879310021
43.0,785.0,3.0,,883956538
506.0,56.0,4.0,,874873374
402.0,273.0,4.0,,876267014
385.0,444.0,1.0,,879448994
393.0,588.0,4.0,,887746824
447.0,147.0,4.0,,878854678
457.0,744.0,3.0,,882393457
367.0,672.0,4.0,,876689991
237.0,238.0,4.0,,879376435
158.0,92.0,4.0,,880134407
224.0,469.0,1.0,,888104219
181.0,282.0,4.0,,878962816
442.0,318.0,4.0,,883391046
174.0,553.0,5.0,,886513674
327.0,1101.0,4.0,,887746665
534.0,930.0,4.0,,877808002
84.0,597.0,3.0,,883452200
406.0,274.0,3.0,,879539987
222.0,284.0,3.0,,877563462
222.0,569.0,2.0,,878184866
62.0,98.0,4.0,,879373543
115.0,23.0,5.0,,881171348
506.0,1073.0,4.0,,874873247
421.0,333.0,4.0,,892241236
343.0,58.0,4.0,,876406283
466.0,302.0,5.0,,890284651
546.0,118.0,5.0,,885141260
533.0,283.0,3.0,,879365733
564.0,750.0,3.0,,888718771
332.0,679.0,5.0,,887939021
349.0,121.0,2.0,,879465712
247.0,300.0,2.0,,893081411
104.0,111.0,1.0,,888465675
288.0,880.0,1.0,,886373007
454.0,118.0,4.0,,888267128
450.0,865.0,4.0,,887136139
435.0,211.0,4.0,,884131627
210.0,657.0,4.0,,887736429
243.0,458.0,4.0,,879987397
145.0,515.0,5.0,,875270394
488.0,70.0,3.0,,891294854
506.0,28.0,4.0,,874874308
488.0,28.0,4.0,,891293805
458.0,469.0,4.0,,886397377
354.0,88.0,2.0,,891307206
380.0,956.0,4.0,,885478271
12.0,591.0,5.0,,879959212
193.0,403.0,3.0,,889125945
157.0,286.0,5.0,,874813268
90.0,990.0,3.0,,891382522
276.0,388.0,2.0,,874792094
541.0,465.0,4.0,,883874716
562.0,462.0,5.0,,879196074
464.0,294.0,4.0,,878354721
416.0,286.0,5.0,,893212929
283.0,21.0,3.0,,879297867
416.0,1.0,5.0,,893212483
561.0,53.0,3.0,,885810538
536.0,387.0,3.0,,882363919
38.0,1036.0,4.0,,892433704
194.0,76.0,2.0,,879549503
500.0,255.0,3.0,,883865374
385.0,443.0,3.0,,879445098
569.0,25.0,4.0,,879793785
561.0,1009.0,4.0,,885810706
276.0,1011.0,3.0,,874836682
59.0,975.0,4.0,,888203610
49.0,1083.0,2.0,,888068651
506.0,182.0,5.0,,888848342
566.0,8.0,4.0,,881650690
533.0,479.0,4.0,,879191184
206.0,683.0,1.0,,888179980
141.0,926.0,4.0,,884585300
494.0,174.0,5.0,,879541112
437.0,607.0,5.0,,880140892
378.0,181.0,4.0,,880045167
415.0,269.0,4.0,,879439108
504.0,151.0,4.0,,887831678
363.0,518.0,4.0,,891494835
537.0,460.0,2.0,,886030442
385.0,236.0,2.0,,879439637
248.0,176.0,5.0,,884534808
475.0,316.0,5.0,,891627927
164.0,717.0,3.0,,889402265
405.0,520.0,2.0,,885546025
228.0,137.0,1.0,,889388662
575.0,322.0,3.0,,878146541
516.0,310.0,4.0,,891290565
422.0,1187.0,4.0,,875130137
521.0,721.0,4.0,,885253337
405.0,1553.0,1.0,,885548632
299.0,237.0,2.0,,877877649
316.0,678.0,1.0,,880853310
201.0,679.0,3.0,,884310104
373.0,96.0,4.0,,877098262
246.0,401.0,1.0,,884923750
465.0,318.0,4.0,,883531487
387.0,582.0,3.0,,886483497
178.0,200.0,3.0,,882826983
186.0,56.0,3.0,,879023460
342.0,866.0,1.0,,875318585
479.0,739.0,1.0,,879461932
542.0,187.0,4.0,,886533395
345.0,772.0,4.0,,884993121
530.0,178.0,5.0,,883787080
574.0,258.0,5.0,,891278916
435.0,436.0,4.0,,884133691
326.0,317.0,3.0,,879875243
543.0,238.0,3.0,,874866319
253.0,190.0,5.0,,891628278
494.0,924.0,4.0,,879541475
308.0,171.0,4.0,,887738346
217.0,50.0,1.0,,889069684
429.0,154.0,3.0,,882384683
521.0,271.0,3.0,,884475524
106.0,25.0,4.0,,881451016
183.0,375.0,2.0,,891467545
301.0,3.0,2.0,,882075082
487.0,768.0,3.0,,884025080
445.0,23.0,3.0,,890987465
234.0,477.0,1.0,,892335108
524.0,724.0,3.0,,884636444
336.0,186.0,4.0,,877757730
536.0,570.0,3.0,,882361162
577.0,684.0,4.0,,880474394
291.0,38.0,3.0,,874834914
81.0,42.0,4.0,,876534704
432.0,508.0,5.0,,889415853
291.0,22.0,5.0,,874835062
471.0,102.0,5.0,,889828081
479.0,216.0,3.0,,879461399
593.0,79.0,4.0,,875671674
370.0,210.0,3.0,,879434745
270.0,1009.0,5.0,,876954522
594.0,237.0,3.0,,874784095
59.0,436.0,5.0,,888206094
538.0,692.0,3.0,,877107765
543.0,810.0,3.0,,877547004
56.0,820.0,3.0,,892683303
6.0,174.0,4.0,,883600985
483.0,365.0,2.0,,878953277
592.0,433.0,5.0,,882956761
452.0,243.0,5.0,,886148336
603.0,21.0,3.0,,891956715
537.0,102.0,1.0,,886032123
263.0,732.0,5.0,,891299265
495.0,201.0,2.0,,888633594
592.0,336.0,1.0,,882607476
510.0,358.0,1.0,,887667780
291.0,82.0,4.0,,874835116
387.0,532.0,3.0,,886480970
190.0,272.0,5.0,,891033606
1.0,197.0,5.0,,875072956
323.0,11.0,5.0,,878739953
425.0,576.0,3.0,,878738813
308.0,732.0,4.0,,887738847
303.0,1426.0,2.0,,879484804
244.0,1168.0,4.0,,880608788
479.0,226.0,3.0,,879461280
446.0,292.0,5.0,,879786838
528.0,657.0,5.0,,886101505
82.0,326.0,2.0,,879788343
2.0,293.0,4.0,,888550939
606.0,123.0,3.0,,878143605
562.0,114.0,1.0,,879195156
82.0,430.0,5.0,,878769703
351.0,323.0,5.0,,883356710
62.0,959.0,4.0,,879375269
454.0,968.0,2.0,,888267198
487.0,99.0,4.0,,883530434
416.0,275.0,5.0,,893212484
429.0,225.0,2.0,,882387599
243.0,86.0,5.0,,879989217
568.0,185.0,4.0,,877907834
401.0,356.0,4.0,,891033122
276.0,627.0,3.0,,874792907
309.0,1296.0,2.0,,877370319
184.0,51.0,4.0,,889909069
174.0,662.0,5.0,,886513752
537.0,1105.0,1.0,,886029153
334.0,175.0,4.0,,891546257
102.0,127.0,2.0,,888801316
318.0,255.0,4.0,,884494693
16.0,208.0,5.0,,877727054
291.0,325.0,4.0,,874805610
391.0,480.0,4.0,,877398991
447.0,470.0,4.0,,878856208
538.0,56.0,4.0,,877107408
201.0,667.0,2.0,,884114682
33.0,348.0,4.0,,891964404
13.0,441.0,1.0,,882396984
29.0,79.0,4.0,,882821989
533.0,462.0,2.0,,879190926
318.0,85.0,3.0,,884497180
194.0,402.0,3.0,,879524008
399.0,928.0,2.0,,882341586
237.0,659.0,4.0,,879376553
303.0,423.0,4.0,,879483535
119.0,823.0,3.0,,874775406
528.0,82.0,4.0,,886101632
13.0,494.0,4.0,,881515295
405.0,364.0,1.0,,885547766
168.0,685.0,3.0,,884287759
350.0,136.0,5.0,,882347699
449.0,1404.0,5.0,,880410801
484.0,135.0,4.0,,891194820
537.0,937.0,3.0,,886029488
313.0,739.0,3.0,,891031747
27.0,118.0,3.0,,891543222
504.0,623.0,3.0,,887910433
435.0,164.0,2.0,,884132515
235.0,175.0,4.0,,889654971
68.0,275.0,5.0,,876973969
437.0,730.0,3.0,,880141374
249.0,1011.0,5.0,,879640284
537.0,352.0,1.0,,886028544
606.0,186.0,5.0,,880925290
608.0,1115.0,4.0,,880406168
90.0,488.0,5.0,,891384065
498.0,61.0,4.0,,881957431
462.0,321.0,5.0,,886365734
608.0,661.0,3.0,,880405927
503.0,156.0,1.0,,880472250
198.0,216.0,4.0,,884208490
393.0,186.0,3.0,,887746734
455.0,1136.0,3.0,,879111705
417.0,815.0,4.0,,879646741
488.0,8.0,3.0,,891295067
222.0,1074.0,3.0,,881060504
502.0,333.0,4.0,,883701866
270.0,164.0,5.0,,876956137
243.0,694.0,4.0,,879988262
293.0,1311.0,3.0,,888907603
234.0,321.0,2.0,,891033393
476.0,186.0,5.0,,883365019
593.0,655.0,3.0,,886193724
437.0,582.0,5.0,,880140855
293.0,233.0,2.0,,888907266
504.0,38.0,4.0,,887840134
459.0,473.0,4.0,,879563102
527.0,22.0,5.0,,879456132
164.0,342.0,2.0,,889401691
615.0,735.0,3.0,,879448823
344.0,14.0,5.0,,884814532
618.0,781.0,3.0,,891309382
316.0,651.0,5.0,,880854227
409.0,98.0,5.0,,881107817
568.0,525.0,3.0,,877907720
616.0,269.0,4.0,,891224517
409.0,172.0,5.0,,881107750
218.0,39.0,2.0,,881288265
416.0,498.0,4.0,,876699287
254.0,204.0,4.0,,886472434
573.0,69.0,4.0,,885844091
120.0,1.0,4.0,,889490412
487.0,402.0,4.0,,883531507
542.0,382.0,3.0,,886532726
25.0,568.0,4.0,,885852529
464.0,260.0,2.0,,878354859
145.0,934.0,1.0,,875270394
488.0,187.0,3.0,,891293863
551.0,944.0,2.0,,892784320
452.0,624.0,2.0,,875560067
128.0,651.0,5.0,,879966983
288.0,688.0,1.0,,886373007
72.0,405.0,3.0,,880036346
332.0,841.0,4.0,,887938669
537.0,210.0,3.0,,886031912
120.0,827.0,2.0,,889490979
373.0,748.0,4.0,,877098042
15.0,292.0,5.0,,879455128
201.0,179.0,5.0,,884114471
399.0,110.0,2.0,,882343523
534.0,456.0,5.0,,877808300
538.0,196.0,4.0,,877107408
515.0,322.0,3.0,,887659073
575.0,173.0,5.0,,878148258
328.0,1478.0,3.0,,885049275
144.0,318.0,5.0,,888105419
267.0,179.0,5.0,,878972314
416.0,763.0,5.0,,893212623
385.0,959.0,3.0,,879446741
345.0,736.0,3.0,,884992897
431.0,358.0,2.0,,877844489
91.0,389.0,2.0,,891439130
429.0,265.0,4.0,,882386096
422.0,257.0,4.0,,875129839
532.0,38.0,3.0,,874789332
334.0,328.0,3.0,,891544311
314.0,796.0,2.0,,877891518
271.0,79.0,4.0,,885848672
379.0,251.0,5.0,,885063301
401.0,357.0,4.0,,891032896
537.0,762.0,3.0,,886030051
586.0,28.0,3.0,,884066087
17.0,286.0,3.0,,885165619
537.0,402.0,1.0,,886031752
59.0,137.0,5.0,,888203234
26.0,109.0,3.0,,891376987
450.0,80.0,3.0,,882471737
615.0,87.0,4.0,,879448780
479.0,147.0,3.0,,889125665
561.0,346.0,5.0,,885806862
152.0,632.0,4.0,,882474734
346.0,1231.0,3.0,,875265106
534.0,1199.0,5.0,,877807780
246.0,132.0,4.0,,884921319
417.0,15.0,5.0,,879646166
327.0,92.0,4.0,,887748006
356.0,331.0,3.0,,891405619
128.0,168.0,4.0,,879966685
551.0,1087.0,1.0,,892784437
455.0,197.0,5.0,,879111057
268.0,941.0,2.0,,875310463
442.0,672.0,3.0,,883390048
234.0,64.0,4.0,,892078983
518.0,13.0,4.0,,876823266
416.0,712.0,4.0,,886318795
515.0,307.0,4.0,,887659123
465.0,656.0,3.0,,883531410
54.0,255.0,3.0,,882153415
303.0,443.0,4.0,,879468459
620.0,1043.0,4.0,,889988340
368.0,145.0,2.0,,889783586
87.0,323.0,3.0,,879876256
500.0,988.0,3.0,,883864840
60.0,650.0,4.0,,883327201
456.0,1328.0,4.0,,881372328
344.0,216.0,4.0,,884901156
592.0,147.0,4.0,,882608357
561.0,92.0,3.0,,885809897
405.0,798.0,1.0,,885546724
95.0,509.0,4.0,,879197728
347.0,176.0,3.0,,881653866
429.0,301.0,3.0,,882387252
449.0,9.0,4.0,,879958624
194.0,991.0,2.0,,879520306
450.0,549.0,3.0,,882377358
560.0,258.0,5.0,,879975116
592.0,425.0,5.0,,882956467
151.0,430.0,4.0,,879528418
524.0,29.0,3.0,,884637173
305.0,686.0,3.0,,886324330
566.0,707.0,4.0,,881650442
7.0,429.0,5.0,,891351002
331.0,682.0,5.0,,877196820
305.0,184.0,3.0,,886323937
569.0,117.0,3.0,,879793847
94.0,29.0,2.0,,891723883
497.0,153.0,4.0,,878759659
493.0,95.0,5.0,,884131287
393.0,29.0,4.0,,889729398
54.0,328.0,4.0,,880928957
479.0,483.0,4.0,,879460844
537.0,749.0,2.0,,886028544
276.0,53.0,4.0,,883822485
387.0,952.0,5.0,,886484561
487.0,620.0,3.0,,883445168
453.0,1017.0,3.0,,887942122
25.0,131.0,4.0,,885852611
70.0,568.0,3.0,,884149722
553.0,481.0,3.0,,879948806
301.0,142.0,3.0,,882078420
