user_id,item_id,rating,timestamp
247.0,751.0,3.0,893081411.0
,472.0,3.0,881014417.0
323.0,127.0,5.0,878739137.0
268.0,566.0,,875744321.0
291.0,816.0,3.0,874867852.0
59.0,405.0,3.0,888203578.0
200.0,,,884127431.0
332.0,975.0,3.0,887938631.0
239.0,612.0,5.0,889178616.0
22.0,399.0,4.0,878887157.0
267.0,147.0,3.0,878970681.0
,319.0,4.0,
87.0,70.0,5.0,879876448.0
216.0,143.0,2.0,881428956.0
268.0,121.0,2.0,875743141.0
239.0,317.0,5.0,889179291.0
,922.0,5.0,891457067.0
,468.0,4.0,877124806.0
270.0,148.0,4.0,876954062.0
184.0,559.0,3.0,889910418.0
304.0,271.0,4.0,
331.0,479.0,2.0,877196504.0
157.0,283.0,4.0,886890692.0
239.0,183.0,5.0,889180071.0
261.0,339.0,5.0,890454351.0
301.0,58.0,4.0,882077285.0
145.0,339.0,3.0,882181058.0
10.0,321.0,4.0,879163494.0
48.0,308.0,5.0,879434292.0
321.0,631.0,4.0,
32.0,591.0,3.0,883717581.0
125.0,1036.0,2.0,892839191.0
1.0,84.0,4.0,875072923.0
21.0,742.0,3.0,874951617.0
22.0,,5.0,878886368.0
292.0,324.0,3.0,881104533.0
72.0,129.0,4.0,880035588.0
256.0,642.0,4.0,882164893.0
92.0,1095.0,2.0,886443728.0
73.0,475.0,4.0,888625753.0
290.0,274.0,4.0,
83.0,543.0,2.0,887665445.0
56.0,597.0,,892679439.0
83.0,216.0,4.0,880307846.0
215.0,22.0,3.0,
101.0,369.0,2.0,877136928.0
328.0,521.0,4.0,885047484.0
307.0,,4.0,877117651.0
201.0,23.0,4.0,884111830.0
197.0,570.0,4.0,
26.0,286.0,3.0,891347400.0
90.0,489.0,5.0,891384357.0
98.0,517.0,5.0,880498990.0
57.0,250.0,3.0,883697223.0
163.0,288.0,3.0,891220226.0
1.0,31.0,3.0,
104.0,324.0,1.0,888442404.0
333.0,894.0,3.0,891045496.0
311.0,22.0,4.0,884364538.0
,211.0,4.0,
44.0,603.0,4.0,878347420.0
22.0,96.0,5.0,878887680.0
213.0,,4.0,878870903.0
257.0,258.0,3.0,879029516.0
327.0,300.0,2.0,887743541.0
279.0,,3.0,875296891.0
53.0,845.0,3.0,879443083.0
85.0,97.0,2.0,879829667.0
,286.0,4.0,875975028.0
181.0,7.0,4.0,878963037.0
297.0,574.0,1.0,
,651.0,4.0,
320.0,99.0,4.0,884751440.0
94.0,180.0,5.0,885870284.0
235.0,85.0,4.0,889655232.0
305.0,131.0,3.0,886323440.0
,229.0,4.0,892334189.0
328.0,591.0,3.0,885047018.0
328.0,754.0,,885044607.0
258.0,,4.0,885701062.0
,323.0,2.0,
16.0,,4.0,
286.0,425.0,,877532013.0
327.0,702.0,2.0,
200.0,265.0,5.0,
207.0,131.0,3.0,
292.0,10.0,5.0,881104606.0
214.0,,5.0,
155.0,321.0,4.0,879370963.0
106.0,,4.0,881453065.0
200.0,586.0,4.0,884130391.0
305.0,216.0,5.0,886323563.0
279.0,1113.0,3.0,888806035.0
178.0,,2.0,882823530.0
331.0,133.0,3.0,
,45.0,5.0,884305295.0
167.0,1306.0,5.0,892738385.0
151.0,191.0,3.0,879524326.0
326.0,168.0,3.0,
297.0,443.0,2.0,875240133.0
191.0,288.0,3.0,891562090.0
81.0,471.0,3.0,876533586.0
284.0,258.0,4.0,885329146.0
5.0,267.0,4.0,
150.0,325.0,1.0,878747322.0
257.0,59.0,5.0,879547440.0
145.0,443.0,3.0,882182658.0
271.0,191.0,5.0,885848448.0
176.0,297.0,3.0,886047918.0
158.0,38.0,4.0,880134607.0
152.0,716.0,5.0,884019001.0
232.0,638.0,5.0,888549988.0
109.0,,3.0,880572351.0
243.0,660.0,4.0,879988422.0
57.0,,5.0,883698581.0
145.0,,1.0,875271312.0
235.0,275.0,5.0,889655550.0
181.0,124.0,1.0,878962550.0
145.0,182.0,5.0,885622510.0
249.0,476.0,,879640481.0
44.0,11.0,3.0,878347915.0
194.0,566.0,4.0,879522819.0
109.0,218.0,4.0,880578633.0
49.0,10.0,3.0,888066086.0
269.0,210.0,1.0,891449608.0
87.0,233.0,4.0,879876036.0
314.0,791.0,,877889398.0
292.0,132.0,4.0,881105340.0
7.0,300.0,4.0,891350703.0
291.0,460.0,5.0,874834254.0
292.0,176.0,,881103478.0
290.0,1028.0,3.0,880732365.0
122.0,427.0,3.0,879270165.0
17.0,151.0,4.0,885272751.0
59.0,47.0,,888205574.0
,689.0,2.0,882821705.0
274.0,411.0,3.0,
190.0,340.0,1.0,891033153.0
213.0,50.0,5.0,878870456.0
14.0,111.0,3.0,876965165.0
321.0,,4.0,879439883.0
221.0,1314.0,3.0,875247833.0
195.0,100.0,5.0,875771440.0
236.0,187.0,3.0,890118340.0
92.0,619.0,4.0,875640487.0
303.0,576.0,3.0,879485417.0
42.0,210.0,5.0,881108633.0
246.0,423.0,3.0,884920900.0
181.0,,2.0,878963343.0
,231.0,,891410124.0
181.0,369.0,3.0,878963418.0
130.0,172.0,5.0,875801530.0
276.0,1131.0,3.0,874796116.0
,742.0,4.0,891455743.0
,1067.0,3.0,
292.0,,,
177.0,124.0,3.0,880130881.0
42.0,785.0,4.0,881109060.0
1.0,70.0,,
13.0,178.0,4.0,882139829.0
76.0,276.0,5.0,875027601.0
269.0,72.0,,891451470.0
3.0,331.0,4.0,889237455.0
290.0,429.0,4.0,880474606.0
159.0,815.0,3.0,880557387.0
248.0,474.0,2.0,884534672.0
214.0,1065.0,5.0,
30.0,181.0,4.0,
8.0,182.0,5.0,879362183.0
238.0,118.0,3.0,883576509.0
,176.0,4.0,879641109.0
264.0,1069.0,5.0,886123728.0
98.0,655.0,3.0,880498861.0
,275.0,4.0,879873726.0
181.0,688.0,1.0,878961668.0
7.0,162.0,5.0,891353444.0
119.0,269.0,3.0,892564213.0
181.0,457.0,1.0,878961474.0
138.0,483.0,5.0,879024280.0
56.0,63.0,3.0,892910268.0
291.0,122.0,3.0,874834289.0
326.0,468.0,,879875572.0
92.0,175.0,4.0,875653549.0
293.0,654.0,,888905760.0
162.0,1047.0,5.0,877635896.0
,,3.0,879484846.0
325.0,504.0,3.0,891477905.0
267.0,654.0,,
,546.0,4.0,876250932.0
,577.0,1.0,881432453.0
301.0,53.0,1.0,882078883.0
91.0,423.0,5.0,891439090.0
301.0,384.0,,882079315.0
291.0,672.0,3.0,874867741.0
18.0,196.0,3.0,
195.0,1084.0,4.0,888737345.0
222.0,939.0,3.0,878182211.0
327.0,274.0,2.0,887819462.0
254.0,577.0,1.0,886476092.0
332.0,693.0,5.0,888098538.0
267.0,55.0,4.0,878972785.0
16.0,443.0,5.0,877727055.0
158.0,,4.0,880134332.0
305.0,14.0,4.0,886322893.0
87.0,67.0,4.0,879877007.0
313.0,175.0,4.0,891014697.0
43.0,498.0,5.0,875981275.0
234.0,1035.0,3.0,892335142.0
90.0,11.0,4.0,891384113.0
230.0,196.0,5.0,
1.0,60.0,5.0,875072370.0
262.0,185.0,3.0,879793164.0
221.0,,3.0,875247833.0
279.0,382.0,,875312947.0
211.0,678.0,3.0,879461394.0
287.0,1016.0,,875334430.0
167.0,603.0,4.0,892738212.0
119.0,154.0,5.0,874782022.0
126.0,878.0,5.0,887938392.0
60.0,474.0,5.0,883326028.0
296.0,427.0,5.0,884198772.0
300.0,,4.0,875650068.0
,971.0,3.0,879551049.0
83.0,186.0,4.0,880308601.0
207.0,1242.0,5.0,884386260.0
311.0,1116.0,3.0,884364623.0
,406.0,,878962955.0
130.0,550.0,5.0,878537602.0
245.0,222.0,4.0,888513212.0
168.0,235.0,2.0,884288270.0
256.0,756.0,4.0,882151167.0
1.0,177.0,5.0,876892701.0
59.0,10.0,4.0,888203234.0
223.0,258.0,1.0,891548802.0
243.0,225.0,3.0,879987655.0
,1149.0,5.0,
10.0,48.0,4.0,877889058.0
178.0,549.0,4.0,
,4.0,4.0,
99.0,124.0,2.0,885678886.0
334.0,117.0,3.0,891544735.0
263.0,523.0,5.0,891298107.0
230.0,402.0,5.0,880485445.0
152.0,132.0,5.0,882475496.0
189.0,45.0,3.0,893265657.0
,231.0,3.0,875801422.0
334.0,282.0,4.0,891544925.0
91.0,193.0,3.0,891439057.0
244.0,97.0,2.0,880605514.0
83.0,866.0,3.0,883867947.0
222.0,217.0,3.0,881060062.0
10.0,,4.0,877891967.0
173.0,,,877556988.0
269.0,168.0,4.0,891448850.0
292.0,100.0,5.0,881103999.0
,,4.0,883327368.0
197.0,431.0,3.0,891409935.0
313.0,,4.0,
234.0,506.0,4.0,
234.0,959.0,2.0,892334189.0
154.0,484.0,4.0,879139096.0
14.0,56.0,5.0,879119579.0
201.0,1211.0,3.0,884113806.0
181.0,359.0,1.0,878961668.0
52.0,748.0,,882922629.0
308.0,579.0,3.0,887740700.0
212.0,515.0,4.0,879303571.0
13.0,42.0,4.0,882141393.0
268.0,99.0,3.0,875744744.0
119.0,245.0,4.0,
44.0,202.0,4.0,878347315.0
126.0,884.0,5.0,887938392.0
159.0,111.0,4.0,880556981.0
90.0,301.0,4.0,891382392.0
320.0,42.0,4.0,884751712.0
301.0,,3.0,882075110.0
114.0,269.0,4.0,881256090.0
9.0,691.0,5.0,886960055.0
,17.0,1.0,879821003.0
,195.0,,881433689.0
183.0,562.0,3.0,
297.0,301.0,,876529834.0
334.0,603.0,5.0,891628849.0
18.0,954.0,,880130640.0
152.0,97.0,5.0,882475618.0
184.0,498.0,5.0,
325.0,430.0,5.0,891478028.0
39.0,315.0,4.0,891400094.0
231.0,127.0,3.0,879965565.0
302.0,309.0,2.0,879436820.0
63.0,150.0,4.0,875747292.0
201.0,375.0,,884287140.0
200.0,103.0,2.0,891825521.0
13.0,94.0,,882142057.0
297.0,22.0,4.0,875238984.0
201.0,844.0,2.0,884112537.0
14.0,93.0,3.0,879119311.0
240.0,343.0,3.0,885775831.0
184.0,716.0,3.0,889909987.0
216.0,12.0,,881432544.0
38.0,122.0,1.0,892434801.0
257.0,276.0,5.0,882049973.0
256.0,778.0,4.0,882165103.0
200.0,229.0,5.0,884129696.0
148.0,177.0,2.0,877020715.0
249.0,22.0,5.0,
184.0,47.0,4.0,889909640.0
,,4.0,
268.0,432.0,3.0,875310145.0
224.0,258.0,3.0,888081947.0
145.0,25.0,2.0,875270655.0
298.0,261.0,,884126805.0
244.0,743.0,5.0,880602170.0
289.0,410.0,2.0,
59.0,,5.0,888205744.0
301.0,1112.0,4.0,882079294.0
56.0,1090.0,3.0,
327.0,192.0,5.0,887820828.0
285.0,288.0,5.0,890595584.0
133.0,328.0,3.0,890588577.0
71.0,346.0,4.0,885016248.0
293.0,1132.0,3.0,888905416.0
13.0,908.0,1.0,886302385.0
1.0,27.0,2.0,876892946.0
,172.0,5.0,885848616.0
286.0,269.0,,879780839.0
49.0,926.0,1.0,888069117.0
290.0,153.0,,880475310.0
226.0,270.0,4.0,883888639.0
104.0,122.0,,
311.0,233.0,4.0,884365889.0
60.0,178.0,5.0,883326399.0
200.0,191.0,5.0,884128554.0
128.0,276.0,4.0,879967550.0
157.0,748.0,2.0,886890015.0
303.0,460.0,4.0,879543600.0
5.0,445.0,3.0,875720744.0
,540.0,1.0,875542174.0
290.0,218.0,2.0,
181.0,1346.0,1.0,878962086.0
189.0,276.0,3.0,893264300.0
,659.0,4.0,
321.0,134.0,3.0,879438607.0
279.0,108.0,4.0,892174381.0
197.0,770.0,3.0,891410082.0
217.0,566.0,4.0,889069903.0
,682.0,1.0,889123377.0
34.0,,4.0,888601628.0
293.0,157.0,5.0,888905779.0
297.0,300.0,3.0,
24.0,742.0,4.0,875323915.0
259.0,405.0,3.0,874725120.0
,,5.0,879544576.0
326.0,282.0,2.0,879875964.0
10.0,218.0,,
334.0,635.0,2.0,
,8.0,4.0,879455015.0
76.0,1129.0,5.0,875028075.0
,300.0,1.0,881515736.0
194.0,431.0,4.0,879524291.0
256.0,291.0,5.0,882152630.0
148.0,185.0,,877398385.0
,318.0,5.0,874787496.0
227.0,126.0,4.0,879035158.0
311.0,553.0,3.0,884365451.0
198.0,427.0,4.0,884207009.0
13.0,180.0,5.0,882141248.0
286.0,100.0,3.0,876521650.0
271.0,451.0,3.0,885849447.0
59.0,318.0,5.0,888204349.0
328.0,655.0,4.0,886037429.0
25.0,174.0,5.0,885853415.0
90.0,971.0,4.0,891385250.0
157.0,150.0,5.0,874813703.0
106.0,69.0,4.0,881449886.0
,322.0,4.0,877557028.0
276.0,1135.0,,874791527.0
276.0,76.0,4.0,874791506.0
49.0,,1.0,888069636.0
,234.0,5.0,881171982.0
307.0,22.0,3.0,
82.0,218.0,3.0,878769748.0
116.0,1082.0,3.0,876453171.0
80.0,,3.0,887401533.0
59.0,381.0,5.0,888205659.0
236.0,143.0,4.0,890116163.0
56.0,174.0,5.0,892737191.0
82.0,413.0,1.0,884714593.0
82.0,69.0,4.0,878769948.0
144.0,727.0,3.0,888105765.0
7.0,526.0,5.0,
49.0,531.0,3.0,888066511.0
1.0,260.0,1.0,875071713.0
243.0,129.0,2.0,879987526.0
313.0,,5.0,891013496.0
,,,
334.0,222.0,4.0,891544904.0
83.0,95.0,4.0,880308453.0
162.0,230.0,2.0,877636860.0
326.0,496.0,5.0,879874825.0
236.0,686.0,3.0,
17.0,9.0,3.0,
92.0,1215.0,2.0,890251747.0
,147.0,3.0,876311473.0
201.0,242.0,4.0,884110598.0
223.0,237.0,5.0,891549657.0
168.0,295.0,4.0,
186.0,977.0,3.0,
246.0,356.0,2.0,884923047.0
,135.0,4.0,
320.0,456.0,3.0,884748904.0
48.0,603.0,4.0,879434607.0
,,2.0,883589606.0
236.0,1328.0,4.0,890116132.0
92.0,673.0,4.0,875656392.0
71.0,285.0,3.0,877319414.0
5.0,167.0,2.0,875636281.0
67.0,240.0,5.0,875379566.0
188.0,,2.0,875074891.0
326.0,54.0,3.0,879876300.0
234.0,462.0,4.0,
31.0,302.0,4.0,881547719.0
228.0,886.0,1.0,889387173.0
172.0,603.0,3.0,875538027.0
,1139.0,5.0,877888480.0
297.0,652.0,3.0,875239346.0
264.0,659.0,5.0,886122577.0
118.0,174.0,5.0,875385007.0
216.0,286.0,4.0,881432501.0
290.0,1013.0,2.0,880732131.0
256.0,278.0,5.0,882151517.0
200.0,820.0,3.0,884127370.0
49.0,312.0,3.0,888065786.0
118.0,433.0,5.0,875384793.0
293.0,195.0,3.0,888906119.0
13.0,29.0,2.0,882397833.0
42.0,405.0,4.0,881105541.0
293.0,566.0,3.0,888907312.0
125.0,158.0,4.0,892839066.0
315.0,230.0,4.0,
296.0,83.0,5.0,884199624.0
188.0,204.0,4.0,875073478.0
201.0,4.0,4.0,884111830.0
253.0,747.0,3.0,891628501.0
315.0,,,879799457.0
210.0,,5.0,887736070.0
119.0,1170.0,3.0,890627339.0
151.0,509.0,4.0,879524778.0
81.0,,4.0,876533710.0
324.0,748.0,5.0,880575108.0
43.0,15.0,5.0,875975546.0
298.0,432.0,4.0,884183307.0
,127.0,4.0,878089881.0
286.0,1265.0,5.0,884069544.0
203.0,294.0,2.0,880433398.0
267.0,226.0,3.0,878972463.0
194.0,735.0,4.0,879524718.0
303.0,99.0,4.0,879467514.0
193.0,195.0,,889124507.0
,588.0,4.0,883698454.0
92.0,672.0,3.0,875660028.0
,269.0,4.0,877845577.0
325.0,154.0,3.0,891478480.0
,86.0,4.0,891700475.0
197.0,,,891410124.0
39.0,352.0,5.0,891400704.0
197.0,510.0,5.0,891409935.0
117.0,1.0,4.0,880126083.0
132.0,,5.0,891278996.0
271.0,180.0,5.0,885849087.0
222.0,433.0,,881059876.0
103.0,117.0,4.0,880416313.0
201.0,26.0,4.0,884111927.0
270.0,387.0,5.0,876955689.0
104.0,100.0,4.0,888465166.0
95.0,,4.0,879196298.0
130.0,204.0,5.0,875216718.0
290.0,239.0,2.0,880474451.0
314.0,833.0,4.0,877887155.0
313.0,969.0,4.0,891015387.0
295.0,722.0,,879518881.0
269.0,,3.0,891446904.0
49.0,,2.0,888068651.0
332.0,228.0,5.0,888359980.0
301.0,11.0,4.0,882076291.0
125.0,434.0,4.0,879454100.0
336.0,66.0,3.0,877756126.0
1.0,145.0,2.0,875073067.0
327.0,230.0,4.0,887820448.0
262.0,292.0,4.0,879961282.0
313.0,205.0,5.0,891013652.0
321.0,523.0,3.0,879440687.0
,185.0,,884534772.0
38.0,384.0,5.0,892433660.0
224.0,,1.0,888104057.0
217.0,1222.0,1.0,889070050.0
6.0,475.0,5.0,
331.0,47.0,,877196235.0
38.0,423.0,5.0,892430071.0
1.0,174.0,5.0,875073198.0
308.0,60.0,,
,642.0,3.0,875991116.0
,1039.0,5.0,891436543.0
56.0,239.0,,892676970.0
,1011.0,3.0,880571872.0
10.0,124.0,5.0,877888545.0
320.0,210.0,5.0,884749227.0
269.0,180.0,3.0,891448120.0
290.0,380.0,,880731766.0
311.0,,5.0,884365357.0
129.0,270.0,3.0,883243934.0
109.0,281.0,2.0,880571919.0
235.0,898.0,3.0,889654553.0
335.0,328.0,3.0,891566903.0
13.0,508.0,3.0,882140426.0
,558.0,2.0,884112537.0
276.0,801.0,3.0,877935306.0
81.0,118.0,2.0,876533764.0
288.0,200.0,4.0,886373534.0
263.0,97.0,4.0,891299387.0
293.0,87.0,4.0,888907015.0
136.0,117.0,4.0,882694498.0
,660.0,3.0,
295.0,405.0,5.0,879518319.0
201.0,480.0,,884111598.0
232.0,708.0,4.0,888550060.0
197.0,566.0,4.0,891409893.0
,180.0,5.0,891014898.0
109.0,,5.0,880579107.0
168.0,596.0,4.0,884287615.0
201.0,980.0,3.0,884140927.0
222.0,554.0,2.0,881060435.0
115.0,11.0,4.0,881171348.0
334.0,,2.0,891545020.0
119.0,697.0,5.0,
,,3.0,884208778.0
91.0,507.0,4.0,891438977.0
,281.0,3.0,879373118.0
239.0,98.0,5.0,889180410.0
324.0,,4.0,880575589.0
201.0,823.0,3.0,884140975.0
322.0,50.0,5.0,887314418.0
107.0,305.0,4.0,891264327.0
64.0,,3.0,889737609.0
28.0,,4.0,
246.0,202.0,3.0,884922272.0
168.0,,5.0,884287927.0
34.0,259.0,2.0,
286.0,,5.0,
184.0,521.0,4.0,889908873.0
106.0,286.0,4.0,881449486.0
198.0,1117.0,3.0,884205252.0
291.0,53.0,5.0,874834827.0
25.0,477.0,4.0,885853155.0
1.0,159.0,3.0,875073180.0
181.0,1393.0,1.0,878961709.0
169.0,301.0,4.0,891268622.0
,,4.0,883326339.0
178.0,427.0,,882826162.0
149.0,327.0,2.0,883512689.0
280.0,96.0,4.0,891700664.0
205.0,984.0,1.0,
92.0,431.0,4.0,
,369.0,4.0,880605294.0
308.0,291.0,3.0,887739472.0
235.0,684.0,4.0,889655162.0
218.0,194.0,,877488546.0
307.0,313.0,5.0,888095725.0
18.0,69.0,3.0,880129527.0
23.0,215.0,2.0,874787116.0
184.0,132.0,5.0,889913687.0
244.0,237.0,5.0,880602334.0
211.0,181.0,1.0,879461498.0
236.0,696.0,2.0,890117223.0
145.0,672.0,3.0,882182689.0
235.0,648.0,4.0,889655662.0
116.0,1016.0,2.0,876453376.0
178.0,358.0,1.0,888512993.0
11.0,561.0,2.0,891905936.0
329.0,512.0,4.0,891656347.0
183.0,405.0,,891464393.0
,467.0,4.0,887737194.0
207.0,576.0,3.0,877822904.0
198.0,249.0,2.0,884205277.0
100.0,,,891375016.0
291.0,168.0,5.0,874871800.0
115.0,762.0,4.0,881170508.0
151.0,169.0,5.0,879524268.0
305.0,,2.0,886324792.0
338.0,494.0,3.0,879438570.0
292.0,,,881105701.0
234.0,671.0,3.0,892336257.0
234.0,584.0,3.0,892333653.0
279.0,275.0,,875249232.0
234.0,638.0,4.0,892335989.0
110.0,79.0,4.0,886988480.0
106.0,273.0,3.0,881453290.0
128.0,111.0,3.0,879969215.0
298.0,151.0,3.0,884183952.0
42.0,845.0,5.0,881110719.0
128.0,747.0,3.0,879968742.0
190.0,717.0,3.0,891042938.0
1.0,82.0,5.0,878542589.0
99.0,421.0,3.0,885680772.0
313.0,208.0,3.0,891015167.0
,,3.0,882139863.0
305.0,302.0,4.0,886307860.0
94.0,185.0,,885873684.0
271.0,204.0,4.0,885848314.0
128.0,83.0,5.0,879967691.0
267.0,,5.0,878974783.0
142.0,,4.0,888640317.0
1.0,,4.0,875072716.0
18.0,214.0,4.0,880132078.0
188.0,234.0,4.0,875073048.0
235.0,,4.0,889655550.0
303.0,408.0,4.0,879467035.0
,266.0,2.0,891375484.0
,,4.0,892239796.0
42.0,781.0,4.0,881108280.0
18.0,488.0,3.0,880130065.0
184.0,,4.0,889907738.0
293.0,521.0,3.0,888906288.0
293.0,849.0,2.0,888907891.0
,156.0,3.0,884207058.0
234.0,966.0,4.0,892334189.0
181.0,1351.0,1.0,878962168.0
194.0,153.0,3.0,879546723.0
1.0,272.0,3.0,
265.0,279.0,2.0,875320462.0
159.0,323.0,4.0,880485443.0
332.0,229.0,5.0,888360342.0
334.0,229.0,,891549777.0
126.0,258.0,4.0,
200.0,225.0,4.0,876042299.0
63.0,246.0,3.0,875747514.0
271.0,134.0,3.0,885848518.0
,316.0,5.0,892151202.0
308.0,959.0,3.0,
270.0,70.0,5.0,876955066.0
181.0,1198.0,1.0,878962585.0
21.0,445.0,3.0,874951658.0
326.0,675.0,4.0,
268.0,823.0,2.0,875742942.0
109.0,845.0,4.0,880571684.0
339.0,132.0,5.0,891032953.0
244.0,95.0,4.0,880606418.0
,702.0,2.0,879376079.0
321.0,615.0,5.0,879440109.0
254.0,141.0,3.0,886472836.0
295.0,423.0,4.0,
271.0,241.0,3.0,
7.0,519.0,4.0,891352831.0
334.0,52.0,4.0,891548579.0
136.0,14.0,5.0,882693338.0
,,,
259.0,176.0,4.0,874725386.0
244.0,509.0,5.0,880606017.0
238.0,815.0,2.0,883576398.0
73.0,127.0,5.0,888625200.0
249.0,455.0,,879640326.0
,,4.0,884749014.0
13.0,820.0,,882398743.0
10.0,283.0,4.0,877892276.0
321.0,207.0,3.0,879440244.0
201.0,991.0,4.0,884110735.0
102.0,559.0,,888803052.0
190.0,742.0,3.0,891033841.0
311.0,99.0,5.0,884365075.0
309.0,333.0,3.0,877370419.0
62.0,685.0,2.0,879373175.0
116.0,187.0,5.0,886310197.0
295.0,966.0,5.0,879518060.0
,72.0,3.0,892335674.0
255.0,,1.0,883215902.0
161.0,,1.0,891170800.0
87.0,550.0,4.0,879876074.0
59.0,559.0,5.0,888206562.0
140.0,,3.0,879013684.0
224.0,301.0,,888082013.0
,486.0,5.0,891383912.0
14.0,792.0,5.0,879119651.0
194.0,216.0,3.0,
222.0,501.0,2.0,
90.0,311.0,4.0,891382163.0
328.0,43.0,3.0,886038224.0
7.0,,5.0,
151.0,228.0,5.0,
297.0,223.0,5.0,875238638.0
207.0,529.0,4.0,878191679.0
,930.0,3.0,876251072.0
314.0,743.0,1.0,877886443.0
181.0,926.0,1.0,878962866.0
13.0,509.0,5.0,882140691.0
232.0,523.0,4.0,888549757.0
201.0,87.0,,884111775.0
223.0,,4.0,891550767.0
18.0,602.0,3.0,880131407.0
82.0,495.0,3.0,878769668.0
144.0,403.0,3.0,888105636.0
186.0,322.0,5.0,879022927.0
,174.0,3.0,878092104.0
321.0,194.0,3.0,879441225.0
28.0,12.0,4.0,881956853.0
28.0,,4.0,882826398.0
151.0,405.0,3.0,
207.0,1102.0,3.0,
201.0,164.0,3.0,884112627.0
6.0,509.0,4.0,883602664.0
42.0,380.0,4.0,881108548.0
221.0,895.0,2.0,885081339.0
328.0,10.0,4.0,885047099.0
,159.0,4.0,
269.0,,5.0,891446132.0
216.0,,3.0,880232917.0
201.0,1424.0,3.0,884113114.0
85.0,86.0,4.0,879454189.0
95.0,843.0,4.0,880572448.0
306.0,,4.0,876503894.0
256.0,235.0,3.0,882153668.0
85.0,,3.0,879828490.0
11.0,312.0,4.0,891902157.0
305.0,210.0,3.0,886323006.0
181.0,321.0,2.0,878961623.0
151.0,7.0,4.0,879524610.0
296.0,961.0,5.0,884197287.0
119.0,595.0,3.0,874781067.0
314.0,929.0,3.0,877887356.0
279.0,363.0,5.0,
,357.0,4.0,875073647.0
214.0,872.0,,891542492.0
234.0,209.0,4.0,892317967.0
5.0,,3.0,878844510.0
1.0,80.0,4.0,876893008.0
246.0,578.0,2.0,884923306.0
294.0,979.0,3.0,877819897.0
,73.0,4.0,877889205.0
312.0,98.0,4.0,
208.0,662.0,4.0,883108842.0
43.0,,5.0,883955702.0
,596.0,4.0,886473852.0
,294.0,2.0,889237224.0
44.0,153.0,4.0,878347234.0
25.0,742.0,4.0,885852569.0
94.0,,4.0,885882967.0
262.0,406.0,3.0,879791537.0
,1025.0,3.0,875459237.0
148.0,501.0,4.0,877020297.0
70.0,423.0,,884066910.0
83.0,265.0,5.0,
5.0,222.0,4.0,875635174.0
308.0,1028.0,2.0,887738972.0
109.0,,3.0,880578711.0
49.0,173.0,3.0,888067691.0
314.0,468.0,4.0,877892214.0
334.0,,4.0,891544764.0
269.0,205.0,3.0,891447841.0
38.0,318.0,3.0,
102.0,222.0,,888801406.0
329.0,297.0,4.0,891655868.0
305.0,1411.0,3.0,886324865.0
236.0,289.0,4.0,890117820.0
313.0,131.0,,891015513.0
,284.0,,887938245.0
121.0,121.0,2.0,891388501.0
60.0,183.0,5.0,883326399.0
339.0,1030.0,1.0,891036707.0
296.0,544.0,,884196938.0
11.0,720.0,1.0,891904717.0
263.0,272.0,5.0,891296919.0
303.0,203.0,5.0,879467669.0
288.0,182.0,4.0,886374497.0
291.0,17.0,4.0,874834850.0
308.0,628.0,3.0,
13.0,,,882399014.0
64.0,231.0,3.0,
277.0,24.0,4.0,
130.0,572.0,3.0,
293.0,386.0,2.0,888908065.0
279.0,368.0,1.0,886016352.0
189.0,253.0,4.0,893264150.0
296.0,32.0,4.0,884197131.0
305.0,169.0,5.0,886322893.0
303.0,,5.0,879466065.0
95.0,211.0,3.0,879197652.0
207.0,1098.0,4.0,877879172.0
110.0,1248.0,3.0,886989126.0
312.0,408.0,4.0,891698174.0
279.0,1413.0,5.0,875314434.0
15.0,301.0,4.0,879455233.0
116.0,484.0,4.0,886310197.0
198.0,,3.0,884208455.0
13.0,2.0,3.0,882397650.0
332.0,,,888098373.0
44.0,55.0,4.0,878347455.0
62.0,716.0,,879375951.0
148.0,529.0,5.0,877398901.0
303.0,,4.0,879466966.0
276.0,56.0,5.0,874791623.0
311.0,484.0,,884366590.0
58.0,475.0,5.0,884304609.0
85.0,488.0,,879455197.0
,584.0,3.0,876547220.0
,1067.0,1.0,878962550.0
301.0,,3.0,882074561.0
13.0,830.0,1.0,882397581.0
127.0,268.0,1.0,884363990.0
37.0,56.0,,880915810.0
314.0,924.0,5.0,877886921.0
,210.0,2.0,884111270.0
198.0,,4.0,
94.0,742.0,3.0,891722214.0
209.0,258.0,2.0,883589626.0
305.0,610.0,3.0,
,,5.0,875379794.0
294.0,120.0,2.0,889242937.0
246.0,98.0,4.0,884921428.0
194.0,162.0,3.0,
307.0,393.0,3.0,877123041.0
95.0,976.0,2.0,879195703.0
268.0,252.0,3.0,875743182.0
216.0,298.0,5.0,881721819.0
,453.0,1.0,879198898.0
223.0,,4.0,891549713.0
293.0,124.0,,888904696.0
224.0,1119.0,3.0,888082634.0
,176.0,4.0,880699166.0
130.0,71.0,5.0,875801695.0
130.0,50.0,5.0,874953665.0
54.0,313.0,4.0,890608360.0
62.0,473.0,4.0,879373046.0
312.0,495.0,4.0,891699372.0
125.0,22.0,5.0,892836395.0
318.0,357.0,4.0,884496069.0
,,1.0,892392030.0
182.0,293.0,3.0,885613152.0
49.0,569.0,3.0,888067482.0
69.0,56.0,5.0,
64.0,959.0,4.0,889739903.0
325.0,179.0,5.0,891478529.0
286.0,272.0,5.0,884069298.0
