user_id,item_id,rating,timestamp
,1113.0,4.0,
5.0,109.0,,875635350.0
,386.0,3.0,889985007.0
41.0,435.0,,
85.0,661.0,4.0,
95.0,510.0,4.0,
,735.0,,881654134.0
125.0,270.0,4.0,
11.0,722.0,3.0,
119.0,930.0,,874775945.0
,,3.0,881653933.0
,257.0,3.0,875184963.0
87.0,,,879876036.0
177.0,948.0,2.0,
292.0,,4.0,881105281.0
90.0,,5.0,891383626.0
315.0,211.0,,879821037.0
345.0,317.0,,884992465.0
201.0,68.0,,884112487.0
253.0,175.0,2.0,
270.0,553.0,,876955689.0
379.0,,5.0,880525259.0
70.0,527.0,,884149852.0
,978.0,1.0,878963305.0
94.0,156.0,5.0,
60.0,71.0,,883327948.0
305.0,,3.0,886323153.0
32.0,866.0,,883718031.0
279.0,114.0,,879572694.0
279.0,207.0,5.0,
10.0,,5.0,877889005.0
135.0,379.0,2.0,
276.0,1274.0,,874977513.0
293.0,,1.0,888908066.0
,622.0,3.0,880474204.0
,238.0,4.0,879440475.0
378.0,,3.0,880046132.0
,,3.0,891347400.0
297.0,,4.0,874954541.0
23.0,405.0,,874784638.0
345.0,282.0,3.0,
,187.0,4.0,884364764.0
215.0,8.0,2.0,
85.0,283.0,3.0,
,173.0,3.0,884402791.0
277.0,302.0,,879544201.0
327.0,,2.0,887746728.0
301.0,8.0,,882076494.0
201.0,333.0,,884110927.0
286.0,,3.0,877534107.0
,781.0,3.0,875743951.0
125.0,,4.0,879454385.0
279.0,173.0,5.0,
246.0,,3.0,884923487.0
234.0,117.0,,892334976.0
139.0,,5.0,879538021.0
,230.0,5.0,
116.0,332.0,,876451998.0
168.0,748.0,,884287031.0
,181.0,2.0,
312.0,209.0,3.0,
267.0,250.0,,878970399.0
344.0,,5.0,
,65.0,4.0,879528729.0
373.0,399.0,,
,274.0,,880055597.0
54.0,147.0,,880935959.0
,,,878956130.0
254.0,,2.0,886474807.0
10.0,519.0,5.0,
13.0,265.0,,882140038.0
,511.0,4.0,879438473.0
92.0,181.0,4.0,
148.0,169.0,,
276.0,1228.0,,874977422.0
268.0,679.0,,876514107.0
385.0,1367.0,,880879193.0
62.0,155.0,1.0,
271.0,170.0,,885848827.0
,72.0,3.0,
347.0,,3.0,881653830.0
194.0,,2.0,879525761.0
,174.0,4.0,889125720.0
128.0,,,879966785.0
342.0,974.0,2.0,
,121.0,4.0,874786897.0
49.0,,5.0,888067727.0
219.0,303.0,4.0,
,238.0,5.0,877935060.0
,209.0,,879441853.0
373.0,,,877098784.0
308.0,205.0,3.0,
1.0,,5.0,878543541.0
90.0,203.0,,891384611.0
8.0,,5.0,
90.0,,2.0,891384721.0
201.0,462.0,1.0,
,449.0,3.0,878973358.0
340.0,418.0,,884990669.0
64.0,,4.0,889740718.0
,882.0,4.0,879486421.0
,237.0,4.0,883450093.0
128.0,294.0,4.0,
330.0,,5.0,876546752.0
151.0,837.0,4.0,
131.0,,,883681313.0
,8.0,4.0,879454952.0
1.0,53.0,,876893206.0
,478.0,3.0,875538027.0
130.0,,1.0,888211764.0
232.0,313.0,,885939473.0
,448.0,3.0,
42.0,,3.0,881107989.0
313.0,100.0,5.0,
,168.0,4.0,884238693.0
235.0,292.0,,889654638.0
60.0,186.0,4.0,
316.0,,5.0,880854539.0
94.0,483.0,5.0,
43.0,1.0,5.0,
218.0,654.0,4.0,
102.0,,2.0,892993190.0
357.0,294.0,4.0,
296.0,277.0,5.0,
292.0,,5.0,881105373.0
382.0,127.0,3.0,
70.0,228.0,5.0,
7.0,,,891353892.0
373.0,151.0,4.0,
378.0,215.0,,880055336.0
350.0,,4.0,
271.0,52.0,4.0,
178.0,22.0,5.0,
320.0,278.0,3.0,
374.0,111.0,2.0,
279.0,,2.0,892173598.0
,,4.0,880333470.0
125.0,,2.0,892839312.0
,85.0,5.0,881654880.0
1.0,163.0,4.0,
299.0,,,877880649.0
18.0,195.0,,880131236.0
125.0,,2.0,
173.0,260.0,4.0,
265.0,,3.0,875320574.0
291.0,,5.0,
,301.0,3.0,891271308.0
248.0,210.0,,884534946.0
,111.0,4.0,890116939.0
,1296.0,,875408935.0
159.0,,5.0,880485530.0
128.0,190.0,4.0,
159.0,,1.0,880485233.0
,1007.0,,885941156.0
,480.0,4.0,883326273.0
318.0,501.0,4.0,
271.0,,,885849188.0
184.0,553.0,,889909746.0
321.0,215.0,,879439658.0
207.0,187.0,5.0,
168.0,123.0,3.0,
352.0,216.0,4.0,
90.0,177.0,,891384516.0
311.0,161.0,,884365579.0
247.0,50.0,,893097024.0
217.0,,3.0,889069684.0
181.0,,1.0,878962086.0
137.0,235.0,5.0,
287.0,,3.0,875334126.0
,240.0,2.0,875334454.0
,73.0,4.0,
345.0,,3.0,884991476.0
,47.0,1.0,883955415.0
6.0,484.0,5.0,
,148.0,3.0,888104154.0
299.0,,2.0,889503159.0
280.0,499.0,4.0,
90.0,707.0,,891384476.0
337.0,1133.0,4.0,
,228.0,5.0,881961393.0
,151.0,4.0,885853335.0
,97.0,,884239525.0
,235.0,4.0,879373007.0
271.0,192.0,,885848373.0
201.0,406.0,1.0,
372.0,635.0,,876869445.0
13.0,,5.0,
332.0,97.0,5.0,
249.0,121.0,3.0,
145.0,928.0,,879161848.0
106.0,,3.0,881451355.0
151.0,489.0,,879528623.0
68.0,,5.0,
374.0,292.0,,880392237.0
,6.0,5.0,886960055.0
,976.0,5.0,875936424.0
347.0,300.0,5.0,
303.0,,4.0,879483462.0
11.0,,4.0,891903005.0
158.0,825.0,,
215.0,210.0,,891436232.0
,478.0,2.0,884403123.0
1.0,210.0,,878542909.0
181.0,368.0,,878963440.0
59.0,,3.0,
,1069.0,2.0,893027661.0
327.0,,4.0,887747338.0
,1427.0,,884113975.0
54.0,273.0,,880934806.0
178.0,89.0,,882826514.0
364.0,690.0,,875931309.0
276.0,,3.0,877934065.0
328.0,148.0,,
178.0,,3.0,882823324.0
339.0,,2.0,891035180.0
,208.0,,877757930.0
270.0,,5.0,876956206.0
,184.0,3.0,884209003.0
363.0,270.0,,
348.0,,4.0,886523813.0
291.0,72.0,4.0,
13.0,,4.0,881515348.0
5.0,227.0,,875636099.0
358.0,,3.0,891270091.0
303.0,,5.0,879485401.0
345.0,,5.0,884900899.0
385.0,221.0,,881398053.0
85.0,,3.0,879452259.0
,121.0,,874951416.0
330.0,485.0,5.0,
328.0,231.0,2.0,
92.0,129.0,,886443161.0
369.0,,2.0,889428228.0
322.0,318.0,4.0,
276.0,751.0,,884286678.0
109.0,472.0,,880571715.0
,153.0,5.0,886122031.0
296.0,846.0,,884196985.0
,31.0,4.0,875654321.0
59.0,169.0,4.0,
92.0,,4.0,875653363.0
208.0,,3.0,883108873.0
94.0,,4.0,
295.0,,4.0,879518166.0
387.0,180.0,4.0,
326.0,566.0,,879877073.0
115.0,511.0,5.0,
110.0,,,886988793.0
360.0,195.0,,880355715.0
178.0,99.0,,882827574.0
,988.0,,
13.0,,5.0,882140867.0
,10.0,2.0,878962955.0
,245.0,2.0,878739084.0
194.0,,3.0,879524291.0
346.0,,4.0,875263238.0
99.0,676.0,,885678886.0
21.0,758.0,1.0,
310.0,14.0,,879436268.0
354.0,,5.0,
265.0,125.0,,875320516.0
72.0,,4.0,880036638.0
373.0,427.0,,877099317.0
269.0,,1.0,891451492.0
178.0,,4.0,882826048.0
222.0,780.0,,881060370.0
385.0,4.0,2.0,
89.0,694.0,5.0,
268.0,209.0,,875310311.0
,269.0,2.0,889292060.0
272.0,22.0,,879454753.0
,269.0,4.0,891033606.0
,465.0,,882827506.0
38.0,,5.0,892432030.0
374.0,,4.0,880938044.0
,1018.0,4.0,882821989.0
359.0,,3.0,
92.0,98.0,,875652934.0
76.0,64.0,,875498777.0
280.0,576.0,3.0,
290.0,164.0,4.0,
,515.0,5.0,884535085.0
,342.0,4.0,892239863.0
174.0,,1.0,886515172.0
299.0,1020.0,4.0,
,,4.0,889908740.0
301.0,,3.0,882076463.0
321.0,276.0,3.0,
,1089.0,4.0,883295540.0
234.0,1149.0,3.0,
,,4.0,881971414.0
200.0,,4.0,876042493.0
310.0,274.0,3.0,
65.0,661.0,,
330.0,,5.0,876546409.0
,,5.0,892151202.0
340.0,265.0,5.0,
314.0,1220.0,5.0,
194.0,,3.0,879540807.0
222.0,,5.0,877563802.0
,307.0,,879436739.0
260.0,682.0,,890618537.0
,313.0,5.0,883356562.0
288.0,,5.0,886372155.0
249.0,174.0,,
56.0,,5.0,892676376.0
379.0,520.0,5.0,
6.0,,4.0,883602283.0
21.0,860.0,2.0,
,504.0,4.0,880037461.0
13.0,,5.0,884538663.0
,345.0,3.0,889237004.0
254.0,,,886472139.0
,399.0,4.0,879877004.0
246.0,588.0,,884920998.0
272.0,,4.0,879454726.0
141.0,,3.0,884585523.0
,,3.0,891546181.0
7.0,471.0,4.0,
271.0,,3.0,885847357.0
52.0,,5.0,882922357.0
,50.0,3.0,891543114.0
312.0,919.0,3.0,
279.0,571.0,,878082781.0
387.0,,,886480446.0
,338.0,,891655545.0
292.0,855.0,,881105373.0
,207.0,3.0,883327342.0
,895.0,5.0,884924976.0
231.0,252.0,,888605273.0
,755.0,,886473489.0
5.0,,2.0,
151.0,203.0,,879524471.0
,67.0,3.0,891035147.0
284.0,328.0,,885329322.0
177.0,,4.0,880130825.0
,435.0,3.0,892676429.0
193.0,,1.0,889126375.0
373.0,68.0,5.0,
,413.0,3.0,877343280.0
371.0,,4.0,877487135.0
286.0,477.0,,876521773.0
,150.0,3.0,888333458.0
178.0,195.0,4.0,
321.0,527.0,,879439763.0
337.0,742.0,,875184353.0
,802.0,2.0,882398254.0
293.0,720.0,1.0,
183.0,,3.0,891466405.0
329.0,,4.0,891655431.0
181.0,,3.0,878962586.0
,482.0,4.0,892513906.0
200.0,,3.0,891825607.0
,176.0,4.0,880165047.0
343.0,,2.0,876403121.0
,17.0,5.0,876689991.0
224.0,704.0,3.0,
290.0,755.0,,880475218.0
389.0,109.0,3.0,
262.0,,3.0,879961980.0
207.0,328.0,2.0,
87.0,,,879876037.0
,185.0,4.0,891905783.0
297.0,,3.0,874954763.0
,,5.0,876547220.0
378.0,,,880046332.0
,568.0,5.0,880612346.0
,325.0,5.0,891271792.0
,466.0,3.0,884239449.0
169.0,133.0,4.0,
,148.0,2.0,884900248.0
330.0,58.0,,876546132.0
114.0,496.0,,881259994.0
87.0,318.0,,
,111.0,4.0,879194012.0
,526.0,4.0,879216734.0
158.0,,5.0,880134759.0
201.0,325.0,5.0,
,178.0,5.0,875323676.0
311.0,965.0,3.0,
280.0,559.0,3.0,
,1101.0,,885849025.0
380.0,,4.0,885478845.0
323.0,282.0,3.0,
381.0,,4.0,892696186.0
,,4.0,891436469.0
262.0,,3.0,879792751.0
213.0,678.0,4.0,
,24.0,5.0,878972682.0
130.0,,4.0,875801750.0
363.0,426.0,,891496927.0
102.0,,2.0,888802722.0
18.0,215.0,,880130930.0
11.0,652.0,,
94.0,,4.0,891722006.0
129.0,,4.0,
314.0,406.0,,877887388.0
336.0,239.0,,877758001.0
,73.0,5.0,892838288.0
178.0,500.0,,882827288.0
186.0,257.0,,891719774.0
268.0,,1.0,
,286.0,4.0,879370860.0
43.0,946.0,4.0,
,454.0,4.0,880394997.0
291.0,,5.0,874868255.0
,1011.0,3.0,
313.0,,,891028197.0
,479.0,5.0,879376487.0
311.0,,4.0,884366824.0
,7.0,4.0,883452155.0
308.0,,4.0,887738619.0
,151.0,2.0,884196964.0
,4.0,3.0,880045612.0
114.0,182.0,3.0,
,286.0,4.0,879437184.0
387.0,,4.0,886483906.0
278.0,22.0,5.0,
36.0,885.0,,882157581.0
,443.0,4.0,879857868.0
385.0,262.0,,884153000.0
91.0,181.0,,891439243.0
123.0,,1.0,879873905.0
264.0,381.0,4.0,
342.0,574.0,1.0,
,,4.0,876513953.0
387.0,32.0,,886479737.0
248.0,186.0,5.0,
,19.0,4.0,882693529.0
,433.0,5.0,887738301.0
269.0,70.0,,891447280.0
379.0,732.0,5.0,
322.0,,5.0,887313850.0
314.0,,3.0,877889359.0
109.0,866.0,4.0,
,153.0,,884534716.0
,1005.0,3.0,874787647.0
,241.0,3.0,884209264.0
152.0,,5.0,880149963.0
196.0,580.0,2.0,
,423.0,4.0,880577514.0
344.0,,3.0,884901533.0
133.0,322.0,,890588852.0
244.0,258.0,5.0,
,771.0,3.0,878973900.0
269.0,856.0,5.0,
99.0,322.0,,885678499.0
135.0,,4.0,879857765.0
85.0,,3.0,879454350.0
,565.0,3.0,874951898.0
,405.0,3.0,879544027.0
128.0,,4.0,879968512.0
,95.0,2.0,891478895.0
,286.0,5.0,885941156.0
,340.0,4.0,886958715.0
229.0,,4.0,891633028.0
96.0,483.0,,884403057.0
178.0,455.0,3.0,
41.0,100.0,,890687242.0
201.0,578.0,2.0,
321.0,205.0,,879440109.0
167.0,,4.0,892738418.0
373.0,114.0,5.0,
303.0,391.0,,879485747.0
,281.0,4.0,876250850.0
,291.0,3.0,891042883.0
275.0,300.0,,875153898.0
347.0,280.0,4.0,
130.0,282.0,,875801750.0
11.0,350.0,,891901991.0
7.0,481.0,5.0,
179.0,750.0,1.0,
234.0,136.0,4.0,
290.0,193.0,,880473802.0
,50.0,5.0,887731014.0
293.0,479.0,4.0,
189.0,,2.0,893265160.0
378.0,,3.0,880332643.0
314.0,,3.0,877886788.0
151.0,,5.0,879524611.0
293.0,464.0,3.0,
,311.0,4.0,891628833.0
174.0,248.0,,886433981.0
262.0,,4.0,879792773.0
8.0,,5.0,879362286.0
7.0,385.0,,891351585.0
279.0,820.0,,884984955.0
234.0,,3.0,892078936.0
,929.0,1.0,878963122.0
57.0,,2.0,
251.0,612.0,,886271855.0
349.0,744.0,,
,,5.0,877720298.0
,709.0,5.0,879440974.0
189.0,225.0,4.0,
151.0,,4.0,879543228.0
25.0,520.0,3.0,
264.0,216.0,5.0,
,484.0,,876862243.0
,545.0,2.0,
7.0,,4.0,891352904.0
311.0,946.0,4.0,
257.0,,5.0,882049950.0
,485.0,4.0,891699345.0
157.0,137.0,,
327.0,,4.0,887818596.0
299.0,17.0,1.0,
271.0,294.0,,885844698.0
322.0,92.0,4.0,
347.0,,2.0,881654503.0
,396.0,2.0,889783617.0
,483.0,5.0,891699156.0
20.0,,4.0,
159.0,,1.0,880557604.0
380.0,,2.0,885479997.0
11.0,,4.0,891902718.0
373.0,94.0,,877111313.0
5.0,,3.0,875636815.0
10.0,194.0,,877886661.0
269.0,98.0,4.0,
,657.0,4.0,891013830.0
373.0,,,877098568.0
,531.0,5.0,879547608.0
60.0,163.0,4.0,
,97.0,5.0,878956299.0
,462.0,5.0,878192463.0
361.0,402.0,3.0,
,2.0,3.0,890860198.0
341.0,948.0,3.0,
174.0,28.0,5.0,
,97.0,4.0,891016193.0
38.0,145.0,1.0,
280.0,,3.0,891701747.0
372.0,183.0,5.0,
342.0,240.0,3.0,
,974.0,,884749097.0
122.0,175.0,,879270084.0
,128.0,,875072573.0
,79.0,5.0,875072393.0
262.0,929.0,3.0,
28.0,294.0,,881954915.0
,,,880150440.0
186.0,117.0,5.0,
311.0,761.0,3.0,
357.0,,4.0,878951101.0
,596.0,3.0,882824194.0
,1.0,4.0,879966919.0
393.0,,2.0,889731413.0
187.0,747.0,4.0,
,232.0,,891353766.0
,516.0,5.0,
,658.0,3.0,891352419.0
,974.0,3.0,888203343.0
360.0,,4.0,880354484.0
,1140.0,3.0,877533586.0
102.0,663.0,3.0,
,402.0,2.0,
189.0,732.0,2.0,
6.0,466.0,4.0,
145.0,,5.0,875270322.0
,299.0,3.0,889237199.0
,517.0,3.0,885848943.0
328.0,726.0,,885049112.0
368.0,551.0,4.0,
,750.0,5.0,884196150.0
,484.0,4.0,884197308.0
378.0,,3.0,
,137.0,4.0,879572725.0
295.0,,,879519438.0
,961.0,,891628832.0
374.0,1011.0,4.0,
113.0,,2.0,875075887.0
,952.0,5.0,884050393.0
5.0,370.0,,875720814.0
120.0,,4.0,889490290.0
296.0,298.0,,884196640.0
,679.0,3.0,883498937.0
,,2.0,875238726.0
348.0,,4.0,886522658.0
,744.0,3.0,879547130.0
343.0,228.0,,876404757.0
180.0,403.0,3.0,
300.0,,,875650018.0
,392.0,3.0,880579237.0
,418.0,5.0,
286.0,596.0,,875806869.0
,367.0,2.0,881109149.0
,131.0,,888205410.0
,467.0,5.0,878740017.0
99.0,331.0,3.0,
,415.0,2.0,875265527.0
94.0,,2.0,891723593.0
337.0,371.0,,875236191.0
370.0,42.0,,879435462.0
,357.0,4.0,881059014.0
52.0,,5.0,882922833.0
,258.0,3.0,
151.0,732.0,,879542775.0
276.0,450.0,1.0,
183.0,,3.0,891466760.0
,101.0,5.0,891350966.0
,82.0,3.0,891497047.0
236.0,,2.0,890118206.0
286.0,,2.0,877535425.0
222.0,247.0,1.0,
269.0,,3.0,891451013.0
299.0,67.0,,
,,5.0,891352384.0
294.0,742.0,4.0,
56.0,231.0,,892910931.0
117.0,928.0,3.0,
7.0,,5.0,891351813.0
,649.0,4.0,886483691.0
118.0,655.0,,875385136.0
101.0,,2.0,877136789.0
228.0,313.0,,889387172.0
,423.0,5.0,876436480.0
,738.0,3.0,892683978.0
128.0,58.0,3.0,
,356.0,4.0,886622131.0
100.0,1236.0,3.0,
334.0,,4.0,891547171.0
,1503.0,3.0,877890891.0
380.0,518.0,,885478821.0
200.0,584.0,,884129542.0
92.0,,4.0,875810543.0
104.0,412.0,,888465900.0
,659.0,5.0,879298239.0
59.0,,2.0,888205855.0
,742.0,4.0,
130.0,284.0,,874953728.0
,1286.0,4.0,888105846.0
102.0,98.0,,888802939.0
,832.0,3.0,877878424.0
121.0,137.0,,891388501.0
59.0,45.0,,
295.0,,4.0,879518739.0
164.0,300.0,5.0,
43.0,966.0,,883955498.0
,564.0,1.0,879857956.0
,,5.0,
182.0,,,885613117.0
295.0,1133.0,,879519528.0
,544.0,4.0,877636167.0
,2.0,5.0,882164480.0
332.0,218.0,,888360396.0
345.0,,2.0,884993996.0
305.0,,2.0,886323998.0
,238.0,5.0,879298295.0
,762.0,3.0,879441491.0
379.0,8.0,5.0,
320.0,,3.0,884751084.0
235.0,,5.0,889655044.0
72.0,423.0,,
,405.0,4.0,891626000.0
3.0,324.0,2.0,
343.0,727.0,4.0,
141.0,288.0,3.0,
,49.0,,879543055.0
293.0,480.0,,888905685.0
393.0,,,887743647.0
340.0,,4.0,884991431.0
,108.0,4.0,874724882.0
387.0,31.0,,886483330.0
343.0,191.0,,876404689.0
235.0,237.0,4.0,
296.0,210.0,,884197308.0
313.0,650.0,,891013829.0
312.0,,5.0,891699263.0
288.0,,4.0,886892127.0
130.0,94.0,,875802058.0
200.0,196.0,,884126833.0
181.0,,2.0,878963167.0
332.0,728.0,,893027298.0
333.0,,1.0,891045191.0
328.0,1015.0,,885047737.0
150.0,93.0,,878746889.0
263.0,,5.0,
164.0,118.0,5.0,
128.0,,4.0,879967174.0
276.0,420.0,,
146.0,,,891457591.0
201.0,20.0,2.0,
267.0,,4.0,878972524.0
222.0,,,881059142.0
22.0,,,878886989.0
234.0,945.0,3.0,
292.0,654.0,5.0,
,67.0,5.0,881059383.0
363.0,228.0,3.0,
,340.0,4.0,879438647.0
,405.0,4.0,
,44.0,3.0,887737710.0
225.0,172.0,,879540748.0
221.0,272.0,5.0,
169.0,,4.0,891359354.0
311.0,715.0,2.0,
203.0,1.0,,880434384.0
307.0,746.0,,875681078.0
339.0,175.0,5.0,
204.0,,,
92.0,,2.0,886443582.0
222.0,527.0,4.0,
378.0,,2.0,880055336.0
94.0,,,891722758.0
130.0,833.0,,
,705.0,,887737837.0
223.0,286.0,1.0,
279.0,433.0,,880869018.0
328.0,554.0,3.0,
280.0,157.0,,891700733.0
,168.0,5.0,886122031.0
314.0,218.0,4.0,
,213.0,3.0,879967300.0
381.0,,,892696019.0
149.0,,4.0,
336.0,451.0,,877756242.0
49.0,290.0,,888069062.0
,751.0,5.0,885700946.0
94.0,,5.0,891725332.0
,524.0,4.0,883108745.0
,243.0,2.0,887734998.0
274.0,478.0,5.0,
385.0,661.0,,879443045.0
159.0,1025.0,2.0,
392.0,302.0,,891037385.0
130.0,1049.0,,876251341.0
,99.0,2.0,879443186.0
,825.0,4.0,888203658.0
49.0,,3.0,888066133.0
115.0,763.0,,881170725.0
,223.0,,880394520.0
,511.0,4.0,883326301.0
145.0,,,
5.0,,1.0,
51.0,496.0,,883498655.0
178.0,,2.0,888514648.0
363.0,658.0,3.0,
95.0,862.0,1.0,
,65.0,,
43.0,63.0,,883956353.0
,4.0,5.0,880234469.0
,886.0,1.0,878961623.0
385.0,224.0,2.0,
230.0,1192.0,,880485352.0
315.0,285.0,5.0,
234.0,179.0,3.0,
149.0,310.0,,883512689.0
,111.0,4.0,881104606.0
119.0,,4.0,886177076.0
342.0,,4.0,875319383.0
,1016.0,3.0,888104322.0
1.0,112.0,,878542441.0
228.0,650.0,3.0,
104.0,,3.0,888465166.0
144.0,,,888105691.0
295.0,997.0,3.0,
67.0,472.0,4.0,
,673.0,4.0,883327711.0
,161.0,,
,159.0,3.0,880056887.0
181.0,,2.0,878961749.0
,713.0,3.0,888066214.0
,105.0,4.0,875297381.0
334.0,,2.0,891545513.0
380.0,,3.0,885478624.0
,366.0,2.0,891497583.0
,391.0,3.0,882398255.0
219.0,,5.0,889403091.0
203.0,619.0,3.0,
373.0,228.0,4.0,
94.0,,5.0,885872942.0
222.0,,3.0,878183657.0
188.0,485.0,,
,286.0,4.0,889214306.0
114.0,654.0,3.0,
296.0,504.0,,
288.0,,4.0,886374520.0
,955.0,4.0,
204.0,297.0,5.0,
187.0,175.0,2.0,
290.0,118.0,4.0,
,21.0,3.0,883327923.0
,82.0,4.0,891721777.0
30.0,28.0,4.0,
328.0,,2.0,893195710.0
,429.0,4.0,879991352.0
,101.0,3.0,888095824.0
63.0,1011.0,1.0,
168.0,288.0,1.0,
378.0,148.0,,880044944.0
,582.0,2.0,882077811.0
,249.0,3.0,886443192.0
161.0,215.0,,891170866.0
43.0,,5.0,875981220.0
328.0,,3.0,885047336.0
54.0,260.0,,
325.0,305.0,,891477638.0
,864.0,3.0,
301.0,,4.0,882077330.0
234.0,91.0,5.0,
318.0,137.0,,884494652.0
80.0,,5.0,887401604.0
308.0,,4.0,887739608.0
,696.0,3.0,875271442.0
357.0,125.0,,878951784.0
109.0,1014.0,4.0,
128.0,,5.0,879968896.0
298.0,,4.0,884125058.0
269.0,93.0,3.0,
264.0,,4.0,886123596.0
135.0,183.0,,879857723.0
7.0,,5.0,891351201.0
385.0,153.0,4.0,
246.0,145.0,,884923922.0
,87.0,4.0,879877931.0
222.0,196.0,5.0,
195.0,,3.0,891762441.0
,,3.0,891014838.0
286.0,168.0,,877531760.0
332.0,871.0,,887938351.0
274.0,,2.0,
206.0,,1.0,888179833.0
,,5.0,875681145.0
,717.0,2.0,888203959.0
95.0,,5.0,888954513.0
,69.0,5.0,886373426.0
259.0,,5.0,874725485.0
99.0,,3.0,885679833.0
174.0,950.0,3.0,
256.0,552.0,,882164927.0
54.0,,3.0,880937813.0
211.0,,2.0,
123.0,,2.0,879872868.0
274.0,,4.0,878946473.0
13.0,230.0,3.0,
,241.0,,879875778.0
,,2.0,891626023.0
,742.0,4.0,879484899.0
,13.0,,876504442.0
362.0,,,885019504.0
360.0,,4.0,880354215.0
,5.0,4.0,891701066.0
382.0,25.0,,875945880.0
399.0,813.0,3.0,
181.0,,1.0,878962052.0
323.0,286.0,,878738826.0
293.0,,3.0,888908001.0
121.0,428.0,5.0,
101.0,121.0,4.0,
,66.0,4.0,875086185.0
293.0,209.0,3.0,
,28.0,3.0,877355568.0
339.0,,,891033256.0
244.0,204.0,4.0,
,603.0,5.0,
91.0,230.0,4.0,
,1016.0,5.0,876789843.0
60.0,132.0,,883325944.0
,62.0,2.0,
175.0,,1.0,877107790.0
309.0,938.0,4.0,
115.0,,5.0,881171348.0
250.0,223.0,4.0,
265.0,477.0,3.0,
130.0,742.0,,876251053.0
,39.0,4.0,875801496.0
243.0,,,879986951.0
393.0,681.0,,887742798.0
387.0,208.0,,886480484.0
,294.0,3.0,875246037.0
48.0,511.0,5.0,
181.0,1374.0,1.0,
141.0,281.0,4.0,
207.0,,4.0,875509395.0
,275.0,5.0,891456464.0
,1044.0,3.0,888104353.0
396.0,841.0,4.0,
387.0,183.0,4.0,
,124.0,3.0,888185677.0
152.0,67.0,5.0,
,603.0,4.0,890881484.0
222.0,,3.0,878183173.0
339.0,739.0,,
,781.0,3.0,879793667.0
299.0,998.0,2.0,
,261.0,5.0,891038103.0
,31.0,,879023529.0
181.0,1388.0,,878962168.0
,65.0,2.0,881654679.0
64.0,,4.0,889738085.0
311.0,,3.0,884365284.0
83.0,452.0,,880309214.0
372.0,148.0,5.0,
,685.0,4.0,891722382.0
,,3.0,875722071.0
311.0,1.0,4.0,
,127.0,5.0,
,259.0,3.0,883215759.0
,300.0,5.0,886397723.0
,69.0,5.0,875659191.0
24.0,286.0,5.0,
321.0,,4.0,879440109.0
271.0,356.0,4.0,
217.0,,1.0,889070087.0
326.0,141.0,,879876235.0
124.0,96.0,4.0,
276.0,203.0,4.0,
338.0,,4.0,879438762.0
,210.0,5.0,879298206.0
63.0,678.0,2.0,
194.0,44.0,,
,656.0,5.0,879991175.0
,102.0,,875154718.0
64.0,1141.0,5.0,
,276.0,5.0,891446193.0
,423.0,,879376487.0
,482.0,4.0,877881508.0
279.0,214.0,,875306910.0
181.0,1009.0,,878963276.0
,527.0,4.0,891013525.0
109.0,820.0,,880572382.0
102.0,510.0,,888801316.0
,893.0,3.0,884967520.0
234.0,,2.0,892334368.0
82.0,225.0,,878768790.0
14.0,,,879119260.0
286.0,1230.0,1.0,
209.0,301.0,3.0,
330.0,,5.0,
194.0,,,879552923.0
90.0,1125.0,,891384611.0
92.0,393.0,,875660494.0
,688.0,1.0,
119.0,,5.0,874781994.0
,169.0,,880130252.0
,1022.0,3.0,
148.0,116.0,5.0,
,597.0,2.0,891904037.0
292.0,56.0,,881105373.0
144.0,591.0,,888104122.0
374.0,,4.0,880394331.0
299.0,222.0,,877878148.0
,,3.0,886190419.0
,327.0,3.0,884820110.0
393.0,683.0,,887742110.0
101.0,109.0,2.0,
,492.0,5.0,883326525.0
11.0,,4.0,891904413.0
44.0,5.0,,878347598.0
205.0,269.0,,
393.0,763.0,5.0,
94.0,,2.0,
,220.0,5.0,880557782.0
130.0,729.0,4.0,
128.0,494.0,,879967016.0
63.0,300.0,,875748326.0
,475.0,3.0,876964936.0
21.0,834.0,1.0,
,118.0,5.0,892431151.0
,1037.0,2.0,880334476.0
25.0,8.0,,885852150.0
6.0,,5.0,883601500.0
62.0,318.0,5.0,
304.0,310.0,,884966697.0
,410.0,2.0,887819462.0
,219.0,3.0,882345454.0
18.0,,5.0,880130515.0
,22.0,5.0,880915810.0
398.0,481.0,,
222.0,9.0,5.0,
342.0,,3.0,874984751.0
293.0,92.0,,888906071.0
82.0,657.0,4.0,
82.0,458.0,1.0,
159.0,471.0,,880485861.0
216.0,,4.0,880232917.0
279.0,1032.0,,880666757.0
380.0,,3.0,885479833.0
,,5.0,891216526.0
95.0,366.0,4.0,
,,5.0,891698553.0
7.0,,5.0,892135346.0
116.0,,2.0,886309481.0
,470.0,3.0,879270901.0
,402.0,3.0,880524943.0
244.0,181.0,4.0,
318.0,162.0,,884496123.0
225.0,418.0,5.0,
60.0,,,883326497.0
55.0,,1.0,878176134.0
,141.0,4.0,
119.0,1202.0,4.0,
92.0,,4.0,875653914.0
,517.0,2.0,887818991.0
128.0,,,879967341.0
16.0,,5.0,877719206.0
399.0,591.0,,882340599.0
266.0,,4.0,892258004.0
301.0,710.0,,882078008.0
,951.0,3.0,883955969.0
,24.0,4.0,880434359.0
